User_id,Merchant_id,Coupon_id,Discount_rate,Distance,Date_received,Date
2094296,2099,12034.0,100:10,1.0,20160129.0,20160202.0
7066464,1585,13242.0,20:1,3.0,20160515.0,20160522.0
1703384,4579,1708.0,20:5,0.0,20160327.0,20160403.0
1703384,984,8592.0,10:1,3.0,20160418.0,20160422.0
1446104,3284,12809.0,30:5,0.0,20160523.0,20160527.0
1446104,3284,1314.0,20:5,0.0,20160517.0,20160518.0
180955,8278,601.0,30:5,0.0,20160512.0,20160525.0
180955,8278,601.0,30:5,0.0,20160505.0,20160512.0
3157424,3381,9776.0,10:5,0.0,20160129.0,20160129.0
1120472,3381,7610.0,200:20,8.0,20160426.0,20160503.0
6316896,450,8555.0,30:5,0.0,20160125.0,20160128.0
953580,3786,9038.0,10:5,0.0,20160129.0,20160203.0
986604,6901,1122.0,30:5,1.0,20160321.0,20160325.0
986604,6901,1122.0,30:5,1.0,20160321.0,20160322.0
164827,2099,12034.0,100:10,0.0,20160130.0,20160203.0
6848352,3762,9224.0,10:1,0.0,20160329.0,20160401.0
173083,3939,8618.0,0.95,5.0,20160507.0,20160507.0
1912280,3621,1141.0,20:5,0.0,20160518.0,20160612.0
1912280,3621,13398.0,0.9,0.0,20160314.0,20160314.0
923628,7910,11685.0,10:5,0.0,20160606.0,20160627.0
923628,7354,2002.0,50:5,0.0,20160505.0,20160519.0
6089568,2970,5619.0,100:10,0.0,20160304.0,20160415.0
173947,1430,1839.0,20:1,0.0,20160511.0,20160530.0
597612,6485,10323.0,20:5,0.0,20160322.0,20160329.0
597612,6485,10323.0,20:5,0.0,20160322.0,20160329.0
730092,6485,10323.0,20:5,0.0,20160324.0,20160331.0
1919960,2232,12981.0,20:1,0.0,20160523.0,20160529.0
4550496,970,13241.0,20:5,0.0,20160323.0,20160325.0
700908,4142,4773.0,100:10,0.0,20160127.0,20160202.0
6919008,4621,9968.0,10:1,0.0,20160312.0,20160321.0
465526,7717,9614.0,20:1,10.0,20160424.0,20160430.0
465526,7717,13423.0,20:1,10.0,20160430.0,20160501.0
465526,7717,13423.0,20:1,10.0,20160522.0,20160522.0
898284,3381,9776.0,10:5,5.0,20160129.0,20160206.0
898284,760,6103.0,20:5,0.0,20160521.0,20160523.0
898284,760,3237.0,20:5,0.0,20160124.0,20160226.0
898284,760,3811.0,30:5,0.0,20160322.0,20160330.0
898284,760,6103.0,20:5,0.0,20160523.0,20160602.0
2808752,3621,2705.0,20:5,0.0,20160509.0,20160511.0
1799384,5152,9545.0,20:1,2.0,20160604.0,20160608.0
1799384,5152,11116.0,30:5,2.0,20160514.0,20160528.0
257755,2458,11233.0,0.95,0.0,20160310.0,20160310.0
1093337,2099,12034.0,100:10,0.0,20160131.0,20160202.0
1093337,6901,2366.0,30:5,1.0,20160511.0,20160520.0
1093337,5341,111.0,30:5,0.0,20160131.0,20160228.0
3900338,2934,5686.0,30:5,2.0,20160323.0,20160326.0
5713764,2099,12034.0,100:10,0.0,20160126.0,20160129.0
5713764,2099,12034.0,100:10,0.0,20160203.0,20160204.0
1564121,3532,1563.0,30:5,0.0,20160520.0,20160527.0
1564121,450,1532.0,30:5,0.0,20160520.0,20160601.0
2210738,760,2418.0,30:5,1.0,20160610.0,20160621.0
5471076,6485,10323.0,20:5,1.0,20160326.0,20160403.0
5471076,6485,10323.0,20:5,1.0,20160326.0,20160403.0
4182962,1968,460.0,10:1,0.0,20160609.0,20160612.0
6027108,3621,4823.0,20:5,0.0,20160602.0,20160629.0
6027108,3621,2705.0,20:5,0.0,20160520.0,20160526.0
3276722,2050,13543.0,200:20,0.0,20160430.0,20160528.0
2494898,129,8944.0,30:5,2.0,20160524.0,20160601.0
1250777,6901,1122.0,30:5,0.0,20160323.0,20160401.0
1250777,6901,1122.0,30:5,0.0,20160323.0,20160331.0
2241458,984,8592.0,10:1,5.0,20160418.0,20160507.0
2376626,512,8925.0,30:5,0.0,20160607.0,20160616.0
2376626,512,9344.0,30:5,0.0,20160519.0,20160607.0
2250674,4582,1015.0,0.95,2.0,20160128.0,20160128.0
1918169,2813,12418.0,30:5,0.0,20160521.0,20160530.0
2530226,4579,1708.0,20:5,0.0,20160321.0,20160322.0
1855961,5341,111.0,30:5,0.0,20160126.0,20160226.0
3319730,1379,1579.0,30:5,0.0,20160321.0,20160328.0
1266905,2622,3727.0,30:10,0.0,20160527.0,20160607.0
1529561,760,2418.0,30:5,1.0,20160602.0,20160610.0
3321266,6501,12511.0,200:50,0.0,20160429.0,20160506.0
5600100,6901,2366.0,30:5,0.0,20160516.0,20160519.0
2940338,6485,2079.0,30:5,0.0,20160525.0,20160531.0
2287538,1653,6827.0,20:1,0.0,20160606.0,20160617.0
2817458,6024,11683.0,20:1,0.0,20160425.0,20160428.0
999789,1210,12363.0,30:1,0.0,20160505.0,20160512.0
999789,1210,13180.0,10:1,0.0,20160504.0,20160516.0
868845,6901,2366.0,30:5,0.0,20160503.0,20160508.0
868845,5341,11539.0,30:5,0.0,20160128.0,20160222.0
1935578,6485,10323.0,20:5,0.0,20160324.0,20160402.0
1935578,6485,10323.0,20:5,0.0,20160324.0,20160402.0
869613,450,3732.0,30:5,0.0,20160414.0,20160423.0
2001626,8775,9313.0,20:5,3.0,20160525.0,20160529.0
2001626,8775,9313.0,20:5,3.0,20160523.0,20160525.0
3485108,5022,3805.0,0.85,0.0,20160117.0,20160117.0
808557,129,8944.0,30:5,2.0,20160522.0,20160601.0
5159784,989,1656.0,20:5,0.0,20160520.0,20160523.0
1007853,3283,1531.0,10:5,1.0,20160325.0,20160331.0
4167092,3710,10263.0,100:10,0.0,20160207.0,20160228.0
4167092,3710,8680.0,100:10,0.0,20160124.0,20160201.0
3253172,6683,12741.0,20:5,0.0,20160321.0,20160326.0
1235162,2738,10691.0,150:20,0.0,20160327.0,20160414.0
1235162,2738,10691.0,150:20,0.0,20160414.0,20160422.0
6532968,2934,5686.0,30:5,0.0,20160323.0,20160330.0
6532968,8662,13665.0,20:5,2.0,20160523.0,20160602.0
2892212,8422,1311.0,50:5,5.0,20160421.0,20160421.0
5261160,7555,5582.0,30:5,0.0,20160111.0,20160113.0
5261160,7555,5582.0,30:5,0.0,20160113.0,20160122.0
5261160,7555,5582.0,30:5,0.0,20160122.0,20160131.0
6053736,58,11720.0,50:5,0.0,20160304.0,20160404.0
6053736,58,1386.0,50:5,0.0,20160311.0,20160315.0
1252826,7673,12725.0,20:5,0.0,20160522.0,20160523.0
3555764,6195,4786.0,30:5,1.0,20160520.0,20160524.0
3692468,6485,10323.0,20:5,0.0,20160325.0,20160328.0
3692468,6485,10323.0,20:5,0.0,20160325.0,20160328.0
1978586,4195,11824.0,20:5,0.0,20160326.0,20160327.0
5820264,760,2418.0,30:5,0.0,20160605.0,20160610.0
7156584,4142,4773.0,100:10,0.0,20160130.0,20160203.0
7156584,4142,4773.0,100:10,0.0,20160127.0,20160201.0
7156584,5341,11539.0,30:5,0.0,20160202.0,20160214.0
1201370,3621,1141.0,20:5,0.0,20160518.0,20160614.0
1201370,3621,4823.0,20:5,0.0,20160607.0,20160621.0
1859546,5755,4713.0,150:20,0.0,20160526.0,20160608.0
734829,6611,9971.0,10:1,0.0,20160517.0,20160523.0
1404890,6485,10323.0,20:5,0.0,20160327.0,20160403.0
1404890,6485,10323.0,20:5,0.0,20160327.0,20160403.0
1404890,6485,2079.0,30:5,0.0,20160523.0,20160526.0
2548148,3283,1531.0,10:5,1.0,20160321.0,20160325.0
2548148,3283,1531.0,10:5,1.0,20160321.0,20160325.0
539373,996,11356.0,20:5,0.0,20160523.0,20160526.0
998637,4142,4773.0,100:10,0.0,20160129.0,20160129.0
998637,4142,4773.0,100:10,0.0,20160129.0,20160131.0
998637,4142,4773.0,100:10,0.0,20160131.0,20160205.0
867693,6485,10323.0,20:5,0.0,20160327.0,20160405.0
867693,6485,10323.0,20:5,0.0,20160327.0,20160405.0
1218011,1041,4172.0,30:5,3.0,20160326.0,20160403.0
1680347,7318,8376.0,20:5,0.0,20160525.0,20160526.0
1944539,7903,10308.0,10:5,0.0,20160321.0,20160329.0
1944539,7903,12217.0,20:5,0.0,20160525.0,20160526.0
1944539,7903,10308.0,10:5,0.0,20160321.0,20160329.0
5441388,5341,111.0,30:5,0.0,20160207.0,20160220.0
3913142,4748,10535.0,200:20,0.0,20160424.0,20160513.0
1105883,7910,11685.0,10:5,0.0,20160606.0,20160611.0
1105883,775,5435.0,30:5,1.0,20160330.0,20160403.0
1105883,775,5435.0,30:5,1.0,20160326.0,20160330.0
3264950,450,3732.0,30:5,10.0,20160412.0,20160417.0
2218934,2036,3507.0,100:50,0.0,20160515.0,20160522.0
4728684,2436,12462.0,20:5,1.0,20160531.0,20160610.0
1247963,2247,3233.0,30:5,0.0,20160523.0,20160602.0
1315547,3381,9776.0,10:5,1.0,20160129.0,20160228.0
3420086,8037,11168.0,30:5,0.0,20160119.0,20160127.0
1776347,523,224.0,20:1,0.0,20160527.0,20160616.0
1776347,523,5683.0,20:1,0.0,20160427.0,20160430.0
6326124,2099,12034.0,100:10,0.0,20160124.0,20160224.0
6596460,760,3237.0,20:5,0.0,20160127.0,20160203.0
6596460,760,2418.0,30:5,0.0,20160606.0,20160622.0
5303148,6485,10323.0,20:5,0.0,20160323.0,20160325.0
5303148,6485,10323.0,20:5,0.0,20160323.0,20160324.0
2049755,8022,929.0,20:1,0.0,20160513.0,20160519.0
2049755,8022,8461.0,20:1,0.0,20160512.0,20160512.0
2049755,8022,9208.0,20:1,0.0,20160412.0,20160416.0
2049755,8022,11458.0,20:1,0.0,20160322.0,20160325.0
1264091,6329,4407.0,30:5,0.0,20160522.0,20160530.0
2673590,6468,12874.0,30:5,0.0,20160323.0,20160330.0
2415542,2934,5686.0,30:5,0.0,20160324.0,20160401.0
2415542,129,8944.0,30:5,0.0,20160525.0,20160527.0
385207,5341,111.0,30:5,0.0,20160126.0,20160128.0
385207,5341,11539.0,30:5,0.0,20160123.0,20160125.0
319735,5341,111.0,30:5,0.0,20160131.0,20160209.0
319735,5341,111.0,30:5,0.0,20160131.0,20160209.0
2430392,8354,6577.0,20:5,0.0,20160520.0,20160529.0
1544156,760,2418.0,30:5,0.0,20160602.0,20160611.0
1544156,6485,2079.0,30:5,0.0,20160522.0,20160527.0
1544156,760,6103.0,20:5,0.0,20160522.0,20160527.0
3089336,4599,4874.0,20:1,0.0,20160608.0,20160624.0
805614,8775,9313.0,20:5,1.0,20160522.0,20160525.0
4355952,2813,8537.0,20:5,0.0,20160321.0,20160328.0
4355952,2813,8537.0,20:5,0.0,20160321.0,20160329.0
4355952,2813,11912.0,30:5,0.0,20160329.0,20160408.0
4355952,2813,11912.0,30:5,0.0,20160318.0,20160321.0
5406576,3628,9604.0,20:5,0.0,20160525.0,20160526.0
1418204,5341,11539.0,30:5,0.0,20160129.0,20160130.0
5148528,2342,13715.0,20:5,0.0,20160326.0,20160403.0
5148528,2342,13715.0,20:5,0.0,20160326.0,20160402.0
612846,129,8944.0,30:5,0.0,20160523.0,20160601.0
1006446,3786,9038.0,10:5,4.0,20160209.0,20160219.0
1620188,5596,11560.0,20:5,0.0,20160428.0,20160502.0
2192312,3146,1235.0,20:1,0.0,20160507.0,20160518.0
879726,760,2418.0,30:5,0.0,20160607.0,20160612.0
292471,4976,2869.0,20:1,0.0,20160513.0,20160604.0
292471,4976,2869.0,20:1,0.0,20160510.0,20160524.0
374839,5274,3188.0,20:1,2.0,20160529.0,20160614.0
719214,2610,3453.0,20:5,2.0,20160322.0,20160325.0
7332720,3381,11951.0,200:20,1.0,20160129.0,20160228.0
1507292,4515,7305.0,20:1,1.0,20160524.0,20160613.0
950382,5341,11539.0,30:5,0.0,20160124.0,20160130.0
950382,5341,11539.0,30:5,0.0,20160130.0,20160213.0
984174,6485,10323.0,20:5,0.0,20160326.0,20160328.0
5259120,733,1520.0,100:20,2.0,20160521.0,20160521.0
1250012,2166,8940.0,50:1,3.0,20160525.0,20160527.0
1250012,2166,8940.0,50:1,3.0,20160527.0,20160603.0
3159992,3532,5267.0,30:5,0.0,20160326.0,20160401.0
3556280,7555,9871.0,30:5,1.0,20160406.0,20160416.0
3556280,7555,17.0,30:5,1.0,20160125.0,20160220.0
444919,5341,11539.0,30:5,10.0,20160206.0,20160224.0
3167672,1469,7487.0,0.95,0.0,20160319.0,20160319.0
1650140,3939,8618.0,0.95,0.0,20160221.0,20160222.0
563694,4083,8017.0,100:5,9.0,20160321.0,20160326.0
511735,4356,12550.0,50:10,0.0,20160324.0,20160329.0
3700664,1080,11742.0,10:5,0.0,20160323.0,20160327.0
3700664,1080,11742.0,10:5,0.0,20160323.0,20160401.0
3700664,6540,5139.0,10:1,0.0,20160426.0,20160428.0
462775,7679,8732.0,0.95,0.0,20160224.0,20160225.0
827886,3381,9776.0,10:5,0.0,20160201.0,20160215.0
1459676,129,8944.0,30:5,0.0,20160520.0,20160529.0
3183032,5341,11539.0,30:5,0.0,20160130.0,20160131.0
3183032,5341,11539.0,30:5,0.0,20160207.0,20160227.0
3183032,5341,11539.0,30:5,0.0,20160202.0,20160204.0
3183032,5341,11539.0,30:5,0.0,20160205.0,20160207.0
3183032,5341,11539.0,30:5,0.0,20160207.0,20160216.0
3183032,5341,11539.0,30:5,0.0,20160131.0,20160202.0
3183032,5341,11539.0,30:5,0.0,20160204.0,20160205.0
3183032,5341,11539.0,30:5,0.0,20160128.0,20160130.0
6122352,6901,1122.0,30:5,0.0,20160322.0,20160329.0
514615,3532,6521.0,50:5,0.0,20160129.0,20160201.0
514615,4597,12123.0,20:1,6.0,20160602.0,20160614.0
1600220,1125,8737.0,30:5,0.0,20160524.0,20160602.0
367543,8451,6187.0,30:5,3.0,20160517.0,20160524.0
3604922,3527,11596.0,50:5,2.0,20160324.0,20160330.0
3604922,3527,11596.0,50:5,2.0,20160324.0,20160402.0
3606458,1379,1579.0,30:5,1.0,20160324.0,20160326.0
1813469,7003,4232.0,20:1,0.0,20160104.0,20160105.0
1813469,7003,4232.0,20:1,0.0,20160105.0,20160108.0
1813469,7003,4232.0,20:1,0.0,20160113.0,20160115.0
1813469,7003,4232.0,20:1,0.0,20160115.0,20160116.0
1227485,450,1532.0,30:5,0.0,20160518.0,20160529.0
1227485,450,3732.0,30:5,0.0,20160422.0,20160508.0
2014685,5875,11363.0,50:1,2.0,20160316.0,20160328.0
3505082,3284,8643.0,20:5,0.0,20160327.0,20160330.0
3505082,3284,8643.0,20:5,0.0,20160327.0,20160331.0
3505082,4748,6325.0,150:20,2.0,20160611.0,20160628.0
1490909,5341,7751.0,50:10,0.0,20160203.0,20160208.0
7282548,7884,7408.0,30:5,9.0,20160518.0,20160520.0
1624541,6485,10323.0,20:5,1.0,20160321.0,20160329.0
1954781,6775,10028.0,30:5,0.0,20160606.0,20160613.0
1954781,3532,1563.0,30:5,0.0,20160524.0,20160526.0
1954781,3532,1563.0,30:5,0.0,20160520.0,20160524.0
1954781,6614,3444.0,20:5,0.0,20160323.0,20160326.0
3254714,3381,1807.0,300:30,10.0,20160202.0,20160224.0
2996666,4142,4773.0,100:10,0.0,20160129.0,20160129.0
2996666,4142,4773.0,100:10,0.0,20160129.0,20160129.0
2996666,4142,4773.0,100:10,0.0,20160128.0,20160129.0
2996666,4142,4773.0,100:10,0.0,20160131.0,20160203.0
2996666,4142,4773.0,100:10,0.0,20160129.0,20160131.0
1437149,3710,8680.0,100:10,2.0,20160127.0,20160211.0
2750906,6280,6138.0,20:5,0.0,20160508.0,20160512.0
1182941,5341,11539.0,30:5,0.0,20160123.0,20160203.0
1117661,7600,2382.0,20:1,0.0,20160520.0,20160527.0
1117661,7600,842.0,20:5,0.0,20160520.0,20160526.0
3546554,6485,13441.0,0.95,0.0,20160615.0,20160615.0
3546554,6485,8798.0,100:10,0.0,20160603.0,20160605.0
3546554,6485,13441.0,0.95,0.0,20160601.0,20160603.0
3546554,6485,10323.0,20:5,0.0,20160325.0,20160329.0
3546554,6485,10323.0,20:5,0.0,20160325.0,20160329.0
3546554,6485,13441.0,0.95,0.0,20160607.0,20160607.0
1319645,7555,7232.0,30:5,0.0,20160327.0,20160404.0
5049204,4011,4708.0,20:1,0.0,20160512.0,20160519.0
3836858,1941,4927.0,30:5,1.0,20160327.0,20160331.0
6907764,5341,111.0,30:5,0.0,20160207.0,20160222.0
6907764,5341,111.0,30:5,0.0,20160207.0,20160220.0
1863389,7422,4727.0,0.8,0.0,20160520.0,20160520.0
2681786,5557,3589.0,100:10,3.0,20160419.0,20160505.0
5626740,3284,4481.0,30:1,0.0,20160201.0,20160228.0
1997021,1433,6461.0,30:5,1.0,20160326.0,20160330.0
3736508,4195,11824.0,20:5,0.0,20160321.0,20160330.0
2698172,3298,9321.0,100:30,5.0,20160525.0,20160617.0
2839484,5341,11539.0,30:5,0.0,20160123.0,20160124.0
2839484,5341,11539.0,30:5,0.0,20160124.0,20160124.0
2839484,5341,11539.0,30:5,0.0,20160202.0,20160212.0
2839484,5341,11539.0,30:5,0.0,20160203.0,20160212.0
2839484,5341,11539.0,30:5,0.0,20160204.0,20160212.0
2839484,5341,11539.0,30:5,0.0,20160123.0,20160124.0
2839484,5341,11539.0,30:5,0.0,20160202.0,20160209.0
2839484,5341,11539.0,30:5,0.0,20160207.0,20160209.0
2839484,5341,11539.0,30:5,0.0,20160206.0,20160209.0
2839484,5341,11539.0,30:5,0.0,20160206.0,20160206.0
2839484,5341,7751.0,50:10,0.0,20160203.0,20160206.0
2839484,5341,11539.0,30:5,0.0,20160204.0,20160212.0
2839484,5341,11539.0,30:5,0.0,20160124.0,20160124.0
2839484,5341,11539.0,30:5,0.0,20160125.0,20160127.0
2839484,5341,11539.0,30:5,0.0,20160129.0,20160130.0
2839484,5341,11539.0,30:5,0.0,20160128.0,20160130.0
2839484,5341,7751.0,50:10,0.0,20160203.0,20160206.0
2839484,5341,7751.0,50:10,0.0,20160213.0,20160217.0
2839484,5341,11539.0,30:5,0.0,20160214.0,20160217.0
2839484,5341,111.0,30:5,0.0,20160203.0,20160203.0
2839484,5341,11539.0,30:5,0.0,20160201.0,20160203.0
2839484,5341,11539.0,30:5,0.0,20160201.0,20160203.0
2839484,5341,11539.0,30:5,0.0,20160203.0,20160203.0
2839484,5341,11539.0,30:5,0.0,20160207.0,20160209.0
2839484,5341,111.0,30:5,0.0,20160203.0,20160203.0
2839484,5341,11539.0,30:5,0.0,20160130.0,20160131.0
2839484,5341,7751.0,50:10,0.0,20160214.0,20160214.0
2839484,5341,7751.0,50:10,0.0,20160131.0,20160131.0
2839484,5341,7751.0,50:10,0.0,20160131.0,20160131.0
2839484,5341,11539.0,30:5,0.0,20160127.0,20160128.0
2839484,5341,111.0,30:5,0.0,20160131.0,20160214.0
2839484,5341,11539.0,30:5,0.0,20160125.0,20160125.0
2839484,5341,11539.0,30:5,0.0,20160124.0,20160125.0
2839484,5341,11539.0,30:5,0.0,20160124.0,20160125.0
2839484,5341,11539.0,30:5,0.0,20160207.0,20160208.0
2839484,5341,11539.0,30:5,0.0,20160131.0,20160202.0
2839484,5341,11539.0,30:5,0.0,20160202.0,20160202.0
2839484,5341,11539.0,30:5,0.0,20160124.0,20160202.0
2839484,760,2418.0,30:5,0.0,20160604.0,20160608.0
2839484,5341,11539.0,30:5,0.0,20160202.0,20160202.0
2839484,5341,111.0,30:5,0.0,20160223.0,20160224.0
2839484,5341,11539.0,30:5,0.0,20160202.0,20160202.0
2839484,5341,11539.0,30:5,0.0,20160202.0,20160202.0
2839484,5341,11539.0,30:5,0.0,20160131.0,20160202.0
2839484,5341,11539.0,30:5,0.0,20160125.0,20160202.0
2839484,5341,11539.0,30:5,0.0,20160207.0,20160209.0
2839484,5341,11539.0,30:5,0.0,20160129.0,20160130.0
2839484,5341,11539.0,30:5,0.0,20160131.0,20160204.0
2839484,5341,11539.0,30:5,0.0,20160202.0,20160210.0
2839484,5341,11539.0,30:5,0.0,20160203.0,20160213.0
2839484,5341,11539.0,30:5,0.0,20160204.0,20160213.0
2839484,5341,11539.0,30:5,0.0,20160130.0,20160213.0
2839484,5341,111.0,30:5,0.0,20160131.0,20160210.0
2839484,5341,11539.0,30:5,0.0,20160203.0,20160210.0
2839484,5341,11539.0,30:5,0.0,20160203.0,20160210.0
2839484,5341,11539.0,30:5,0.0,20160126.0,20160126.0
2839484,5341,11539.0,30:5,0.0,20160126.0,20160210.0
2839484,5341,11539.0,30:5,0.0,20160201.0,20160210.0
2839484,5341,11539.0,30:5,0.0,20160131.0,20160201.0
2839484,5341,11539.0,30:5,0.0,20160206.0,20160207.0
2839484,5341,111.0,30:5,0.0,20160131.0,20160201.0
2839484,5341,11539.0,30:5,0.0,20160201.0,20160201.0
2839484,5341,11539.0,30:5,0.0,20160130.0,20160213.0
2839484,5341,7751.0,50:10,0.0,20160131.0,20160201.0
2839484,5341,11539.0,30:5,0.0,20160206.0,20160210.0
2839484,5341,11539.0,30:5,0.0,20160207.0,20160207.0
2839484,5341,11539.0,30:5,0.0,20160129.0,20160204.0
2839484,5341,11539.0,30:5,0.0,20160201.0,20160213.0
2839484,5341,11539.0,30:5,0.0,20160128.0,20160201.0
2839484,5341,11539.0,30:5,0.0,20160202.0,20160210.0
2839484,5341,11539.0,30:5,0.0,20160203.0,20160204.0
7253880,3621,4823.0,20:5,0.0,20160608.0,20160614.0
2711996,4720,11907.0,20:5,2.0,20160325.0,20160327.0
4384632,2934,5686.0,30:5,0.0,20160321.0,20160326.0
6488952,7555,9871.0,30:5,2.0,20160419.0,20160427.0
6488952,451,959.0,0.6,2.0,20160102.0,20160102.0
778479,7666,5648.0,20:5,0.0,20160520.0,20160527.0
3377084,3532,1563.0,30:5,0.0,20160524.0,20160601.0
3377084,3532,1563.0,30:5,0.0,20160521.0,20160524.0
3377084,6485,10323.0,20:5,0.0,20160326.0,20160328.0
3377084,6485,10323.0,20:5,0.0,20160326.0,20160328.0
2018270,2934,5686.0,30:5,0.0,20160322.0,20160324.0
3387836,6485,10323.0,20:5,0.0,20160326.0,20160327.0
3387836,6485,10323.0,20:5,0.0,20160326.0,20160329.0
716655,2022,3583.0,100:10,0.0,20160406.0,20160408.0
716655,2022,3583.0,100:10,0.0,20160408.0,20160412.0
782703,6485,2079.0,30:5,0.0,20160521.0,20160531.0
946671,7717,9614.0,20:1,0.0,20160603.0,20160613.0
946671,7717,13423.0,20:1,0.0,20160426.0,20160512.0
946671,7717,4751.0,20:1,0.0,20160613.0,20160621.0
946671,7717,13423.0,20:1,0.0,20160422.0,20160426.0
686319,3532,1563.0,30:5,0.0,20160525.0,20160528.0
981615,7221,2154.0,30:5,0.0,20160521.0,20160523.0
3272636,6454,14031.0,100:10,0.0,20160130.0,20160202.0
4983672,2934,5686.0,30:5,4.0,20160322.0,20160327.0
2231228,1169,10929.0,200:30,0.0,20160129.0,20160129.0
4203384,3381,9776.0,10:5,1.0,20160129.0,20160222.0
1838558,2169,12577.0,30:1,1.0,20160513.0,20160519.0
1971422,4374,7973.0,100:30,2.0,20160521.0,20160528.0
690927,5954,6929.0,20:1,0.0,20160528.0,20160607.0
1055966,760,6103.0,20:5,0.0,20160525.0,20160602.0
1055966,760,6103.0,20:5,0.0,20160520.0,20160525.0
593775,797,12331.0,30:5,2.0,20160517.0,20160528.0
593775,797,3796.0,30:5,2.0,20160325.0,20160403.0
593775,797,3796.0,30:5,2.0,20160325.0,20160327.0
4762488,2046,3200.0,100:10,0.0,20160131.0,20160204.0
759663,5825,3954.0,100:30,7.0,20160522.0,20160601.0
3172796,5884,5594.0,30:5,0.0,20160520.0,20160527.0
1652702,970,13241.0,20:5,0.0,20160325.0,20160403.0
1652702,970,13241.0,20:5,0.0,20160325.0,20160330.0
1198046,2436,3992.0,30:5,1.0,20160422.0,20160512.0
1028079,3898,11204.0,10:1,1.0,20160414.0,20160421.0
1028079,3898,582.0,10:1,1.0,20160608.0,20160613.0
1028079,3898,11204.0,10:1,1.0,20160421.0,20160429.0
1466846,3621,1141.0,20:5,0.0,20160518.0,20160609.0
1337054,129,8944.0,30:5,1.0,20160523.0,20160531.0
1337054,477,6164.0,20:5,1.0,20160524.0,20160603.0
1337054,760,2418.0,30:5,0.0,20160613.0,20160624.0
1337054,7221,2154.0,30:5,0.0,20160521.0,20160527.0
4118972,7400,3941.0,100:10,10.0,20160522.0,20160614.0
571503,8608,3136.0,0.9,0.0,20160122.0,20160122.0
6147960,2099,12034.0,100:10,1.0,20160206.0,20160215.0
3993020,2436,3316.0,20:5,4.0,20160523.0,20160524.0
3211196,7903,10308.0,10:5,0.0,20160324.0,20160325.0
2064863,6284,3070.0,0.9,7.0,20160402.0,20160402.0
4135358,1718,10405.0,20:1,3.0,20160420.0,20160503.0
3620798,3232,3711.0,30:1,1.0,20160529.0,20160615.0
3620798,3232,3711.0,30:1,1.0,20160526.0,20160612.0
3620798,3232,3711.0,30:1,1.0,20160605.0,20160619.0
3620798,3232,3711.0,30:1,1.0,20160525.0,20160608.0
3620798,3232,3711.0,30:1,1.0,20160604.0,20160617.0
3620798,3232,3711.0,30:1,1.0,20160520.0,20160529.0
6469500,5152,11394.0,30:5,1.0,20160325.0,20160401.0
2857406,3644,12540.0,50:1,9.0,20160519.0,20160525.0
1235423,3710,13056.0,150:10,0.0,20160129.0,20160130.0
1107935,1433,9476.0,20:5,0.0,20160124.0,20160125.0
1107935,1433,8923.0,30:5,0.0,20160525.0,20160607.0
3573182,8773,282.0,50:5,10.0,20160615.0,20160620.0
4804476,8614,332.0,30:5,1.0,20160523.0,20160524.0
1269983,6582,1114.0,5:1,0.0,20160520.0,20160615.0
3196862,7724,9670.0,30:5,1.0,20160324.0,20160328.0
3196862,7724,9670.0,30:5,1.0,20160324.0,20160331.0
1731551,209,2296.0,100:30,10.0,20160205.0,20160228.0
35951,7907,13118.0,150:30,0.0,20160417.0,20160506.0
353272,5887,9127.0,20:1,10.0,20160602.0,20160616.0
101022,4579,751.0,20:1,0.0,20160421.0,20160424.0
101022,4579,1708.0,20:5,0.0,20160323.0,20160331.0
101022,4579,7142.0,10:1,0.0,20160429.0,20160507.0
101022,4579,1708.0,20:5,0.0,20160323.0,20160326.0
101022,4579,5115.0,20:1,0.0,20160414.0,20160419.0
101022,4579,12852.0,5:1,0.0,20160608.0,20160608.0
101022,4579,10055.0,10:1,0.0,20160608.0,20160608.0
371320,2934,5686.0,30:5,0.0,20160322.0,20160328.0
1421792,7921,12365.0,30:5,0.0,20160522.0,20160528.0
372088,3381,7610.0,200:20,4.0,20160423.0,20160507.0
5700480,7555,9871.0,30:5,5.0,20160418.0,20160418.0
93294,5644,11869.0,10:1,0.0,20160424.0,20160425.0
93294,5644,11869.0,10:1,0.0,20160418.0,20160424.0
126078,5341,111.0,30:5,0.0,20160131.0,20160205.0
126078,5341,11539.0,30:5,0.0,20160205.0,20160212.0
4036544,7490,11174.0,20:1,1.0,20160514.0,20160518.0
648816,4720,11907.0,20:5,0.0,20160325.0,20160331.0
81198,6485,10323.0,20:5,1.0,20160322.0,20160329.0
81198,6485,10323.0,20:5,1.0,20160322.0,20160329.0
3780032,6901,2366.0,30:5,0.0,20160506.0,20160513.0
236380,8753,13128.0,20:1,0.0,20160521.0,20160601.0
36575,3545,4829.0,30:5,1.0,20160524.0,20160526.0
6784896,5341,11539.0,30:5,0.0,20160131.0,20160204.0
6784896,6901,2366.0,30:5,0.0,20160505.0,20160512.0
6784896,6901,13830.0,0.95,0.0,20160416.0,20160416.0
6784896,5341,11539.0,30:5,0.0,20160206.0,20160215.0
6784896,5341,7751.0,50:10,0.0,20160130.0,20160131.0
1045872,2970,5619.0,100:10,0.0,20160224.0,20160401.0
89790,6485,2079.0,30:5,0.0,20160524.0,20160530.0
1634528,7910,10956.0,30:5,0.0,20160523.0,20160531.0
